game,mechanism,model,player,label,count
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,256
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,171
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,169
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,135
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,133
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Reciprocity,116
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,90
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,86
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,48
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,29
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategy legibility,1
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,83
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,81
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,47
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Reciprocity,42
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,40
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,31
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,22
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Exploration-exploitation trade-off,9
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,8
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Social welfare maximization,4
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategy legibility,2
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,94
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,79
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,59
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Reciprocity,52
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,44
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,43
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,22
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,13
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Social welfare maximization,5
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategy legibility,3
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Exploration-exploitation trade-off,2
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,228
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,218
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,213
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,151
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,142
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,121
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,97
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Reciprocity,57
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategy legibility,7
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Exploration-exploitation trade-off,7
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Social welfare maximization,1
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,213
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,209
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,209
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,143
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,138
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,108
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,96
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Reciprocity,55
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategy legibility,3
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,36
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,34
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,28
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,28
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,24
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,16
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,14
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,9
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Exploration-exploitation trade-off,2
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,35
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,34
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,32
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,28
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,23
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,13
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,10
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,9
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Exploration-exploitation trade-off,1
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategy legibility,1
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,39
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,32
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,30
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,28
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,21
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,19
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,18
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,7
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,1
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,1
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,39
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,29
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,28
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,27
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,24
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,15
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Reciprocity,9
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,6
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,38
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,31
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,31
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,23
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,14
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,11
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Reciprocity,8
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,8
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,4
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategy legibility,2
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social welfare maximization,1
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,39
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,30
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,28
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,23
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,16
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,14
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,9
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,5
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Reciprocity,1
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,1
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,26
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,16
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,10
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,8
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,6
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,5
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Exploration-exploitation trade-off,1
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,1
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,26
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,17
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,8
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,7
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,6
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,3
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,1
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,43
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,43
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,37
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,29
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,27
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,19
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,14
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,41
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,41
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,36
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,23
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,22
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,15
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,15
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,39
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,32
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,31
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,29
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,26
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,20
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,12
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,9
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Exploration-exploitation trade-off,3
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategy legibility,2
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,38
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,38
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,33
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,24
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,22
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,21
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,11
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,7
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Exploration-exploitation trade-off,4
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategy legibility,2
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,43
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,40
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,35
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,26
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,22
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,13
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,13
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,12
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,2
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social welfare maximization,1
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,1
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,39
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,36
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,31
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,25
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,18
PrisonersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,17
